_id,permalink,name,tag_type,systems_enabled,image_eeus_filename,Image,description
528d2ef2fb60b535a8000136,sizzix-triplits-die-sets,Sizzix Triplits Die Sets,product_line,"szus,szuk,erus",,/grid/visual_asset/image/5314d45102f39933e800170a /triplits.jpg,"<p>Mix, match, layer or stack. With Triplits&trade; Dies, the creative combinations are endless! These dazzling detailed shapes are ideal for all your cardmaking and papercrafting projects. Taking your creativity further, these wafer-thin chemical-etched die sets are designed to cut a single sheet of cardstock, paper, metallic foil or vellum. Use them for enhanced intricacy and to add a special touch of inspiration to all your projects.</<p><p>Triplits Dies are compatible with Big Shot&trade;, BIGkick&trade; and Vagabond&trade; Machines with the machine's included platform; when using the Essentials Platform or Solo Platform &amp; Shim, the Extended Adapter or Solo Adapter is required. For more information, watch this video: <a href=""http://www.youtube.com/v/iDdv2Y1Dhgs&amp;feature=youtube_gdata_player&amp;autoplay=1&amp;fs=1"" title=""Using Triplits Dies"" class=""fancyvideo"">Using Triplits Dies</a>.</<p>"
4dcc305602f3990cf2000065,sizzix-vagabond-machine,Sizzix Vagabond Machine,product_line,"szus,erus",,/grid/visual_asset/image/4e1dff14fb60b553b900004e /656850.jpg,"<p>Resembling a well-traveled suitcase on the outside, the Vagabond&trade; Machine easily opens up to reveal a powerful machine that takes you to imaginative new places. With just the push of a button, the Vagabond leaves the crank behind. The motorized Vagabond works with the entire Sizzix&reg; product library (with the exception of Bigz&trade; Plus and Bigz Pro dies) - and that includes our smallest dies to our big 6"" wide plastic-backed treasures and embossing tools.</<p><p>If that wasn't enough, this portable roller machine cuts and embosses many different materials. Create your own one-of-a-kind cards, invitations, scrapbook pages, home d&eacute;cor, fashion, altered art, quilting and much more! (To ensure compatibility, always check accessory requirements. Machine accessories may be sold separately.)</<p>"
4ea8a55f02f3990fb90008a5,vintaj-books-tools,Vintaj Books & Tools,product_line,szus,,,
4ea8a58e02f3990fa9000557,vintaj-brass-blanks,Vintaj Brass Blanks,product_line,szus,,,
4ea8a5b402f3990fa10005eb,vintaj-chain-findings,Vintaj Chain & Findings,product_line,szus,,,
4dcc305602f3990cf2000067,xyron,Xyron,product_line,"szus,szuk,erus",,,
51ba448e5b76e16b9000026c,14-Jan,14-Jan,release_date,erus,,,
53a3d0b7ff9afc5a5a000378,15-Jan,15-Jan,release_date,erus,,,
51ba44b45b76e16b90000283,14-Feb,14-Feb,release_date,erus,,,
54693ab35b76e1164a000f1f,15-Feb,15-Feb,release_date,erus,,,
50c138b802f39914d0000757,13-Mar,13-Mar,release_date,erus,,,
528d1dc7fb60b552a6000c85,14-Mar,14-Mar,release_date,erus,,,
54693b345b76e16e7e0005a2,15-Mar,15-Mar,release_date,erus,,,
50c13a0602f39914d0000770,13-Apr,13-Apr,release_date,erus,,,
528d1e42fb60b5581400109d,14-Apr,14-Apr,release_date,erus,,,
54693bd6ff9afc1801000187,15-Apr,15-Apr,release_date,erus,,,
50c13b8102f3992aff00034b,13-May,13-May,release_date,erus,,,
528d1eb3fb60b5547b0006a5,14-May,14-May,release_date,erus,,,
54693c4902f399211e00179f,15-May,15-May,release_date,erus,,,
50c13c6702f399114000052a,13-Jun,13-Jun,release_date,erus,,,
528d1ef6fb60b5547b000705,14-Jun,14-Jun,release_date,erus,,,
54693cb0ff9afc4a94000c47,15-Jun,15-Jun,release_date,erus,,,
50c13cb802f3997c52000213,13-Jul,13-Jul,release_date,erus,,,
528d1f4afb60b54616000b45,14-Jul,14-Jul,release_date,erus,,,
54693d1d5b76e11610000bd4,15-Jul,15-Jul,release_date,erus,,,
50c13cf602f3991878000789,13-Aug,13-Aug,release_date,erus,,,
528d1fa9fb60b558140010bf,14-Aug,14-Aug,release_date,erus,,,
54693d6eff9afc18010002a3,15-Aug,15-Aug,release_date,erus,,,
51ba43f15b76e11006001c64,13-Sep,13-Sep,release_date,erus,,,
53a3ce395b76e17bdb000d4e,14-Sep,14-Sep,release_date,erus,,,
51ba44215b76e14eac000a80,13-Oct,13-Oct,release_date,erus,,,
53a3ce97ff9afc544d000201,14-Oct,14-Oct,release_date,erus,,,
51ba444b5b76e11006001c8e,13-Nov,13-Nov,release_date,erus,,,
53a3d0145b76e17012000443,14-Nov,14-Nov,release_date,erus,,,
51ba44685b76e114200000e7,13-Dec,13-Dec,release_date,erus,,,
53a3d07e5b76e17bdb000dd2,14-Dec,14-Dec,release_date,erus,,,
4dce4e8c02f3995a54000016,1-1-4-inch,1 1/4 Inch,size,"eeus,erus",,,
4dce4e8c02f3995a54000013,1-1-4-inch-multiple-up,1 1/4 Inch Multiple-Up,size,"eeus,erus",,,
4dce4e8c02f3995a54000010,2-inch,2 Inch,size,"eeus,erus",,,
4dce4e8c02f3995a54000012,2-inch-multiple-up,2 Inch Multiple-Up,size,"eeus,erus",,,
4dce4e8c02f3995a54000011,3-inch,3 Inch,size,"eeus,erus",,,
4dce4e8c02f3995a5400000f,4-inch,4 Inch,size,"eeus,erus",,,
4dce4e8c02f3995a54000014,5-inch,5 Inch,size,"eeus,erus",,,
4dce588f02f3995a54000028,7-inch,7 Inch,size,"eeus,erus",,,
4dce4e8c02f3995a54000015,8-inch,8 Inch,size,"eeus,erus",,,
4dce4e9e02f3995a5400001b,double-cut-crease-die,Double Cut Crease Die,size,"eeus,erus",,,
4dce527c02f3995a54000025,double-cut-crease-die-w-large-flap,Double Cut Crease Die w/Large Flap,size,"eeus,erus",,,
4dce4e9e02f3995a5400001a,double-cut-die,Double Cut Die,size,"eeus,erus",,,
4dce527c02f3995a54000024,double-cut-die-w-large-flap,Double Cut Die w/Large Flap,size,"eeus,erus",,,
4dce527c02f3995a54000026,double-cut-die-w-small-flap,Double Cut Die w/Small Flap,size,"eeus,erus",,,
4dce4eb002f3995a5400001d,extra-wide-crease-die,Extra Wide Crease Die,size,"eeus,erus",,,
4dce4eb002f3995a5400001e,extra-wide-die,Extra Wide Die,size,"eeus,erus",,,
4dce4eea02f3995a5400001f,large-crease-die,Large Crease Die,size,"eeus,erus",,,
4dce4e8d02f3995a54000017,large-die,Large Die,size,"eeus,erus",,,
4dce5d5102f3995a5400002a,large-x-die,Large-X Die,size,"eeus,erus",,,
4dce4f0f02f3995a54000022,small-crease-die,Small Crease Die,size,"eeus,erus",,,
4dce4e8d02f3995a54000018,small-die,Small Die,size,"eeus,erus",,,
4dce4e8a02f3995a54000001,tiny-die,Tiny Die,size,"eeus,erus",,,
4dce4e9e02f3995a5400001c,xl-crease-die,XL Crease Die,size,"eeus,erus",,,
4dce4e9e02f3995a54000019,xl-die,XL Die,size,"eeus,erus",,,
4dce4f1502f3995a54000023,xl-long-crease-die,XL Long Crease Die,size,"eeus,erus",,,
4dce598d02f3995a54000029,xl-long-die,XL Long Die,size,"eeus,erus",,,
4dce4f0902f3995a54000020,xl-metric-crease-die,XL Metric Crease Die,size,"eeus,erus",,,
4dce4f0a02f3995a54000021,xl-metric-die,XL Metric Die,size,"eeus,erus",,,
4dce54d602f3995a54000027,xl-short-die,XL Short Die,size,"eeus,erus",,,
4dcd4e1902f3993abc000006,3-d-movable,3-D & Movable ,subcategory,"szus,eeus,erus",,,
4dcd4e1b02f3993abc00005a,activities-games,Activities & Games,subcategory,"eeus,erus",,,
4dcc305502f3990cf200000f,albums,Albums,subcategory,"szus,szuk,erus",,,
4dcd4e1b02f3993abc00005b,albums-journals,Albums & Journals,subcategory,"eeus,erus",,,
4dcc305502f3990cf2000010,alphabet-number-sets,Alphabet & Number Sets,subcategory,"szus,szuk,erus",,,
4dcd4e1902f3993abc000007,alphabets-numbers,Alphabets & Numbers,subcategory,"eeus,erus",,,
4dcc305502f3990cf2000011,backgrounds,Backgrounds,subcategory,"szus,szuk,erus",,,
4dcc305502f3990cf2000012,bags-boxes,Bags & Boxes,subcategory,"szus,szuk,eeus,erus",,,
4dcc305502f3990cf2000013,bookplates,Bookplates,subcategory,"szus,szuk,erus",,,
535edd525b76e130c60007a9,books-bookmarks,Books & Bookmarks,subcategory,"eeus,erus",,,
4dcc305502f3990cf2000014,borders,Borders,subcategory,"szus,szuk,erus",,,
4dcc305502f3990cf2000015,cards-envelopes,Cards & Envelopes,subcategory,"szus,szuk,eeus,erus",,,
4dcc305502f3990cf2000017,decorative-accents,Decorative Accents,subcategory,"szus,szuk,erus",,,
4dcc305502f3990cf2000018,decorative-shapes,Decorative Shapes,subcategory,"szus,szuk,erus",,,
4dcc305502f3990cf2000019,die-storage,Die Storage,subcategory,"szus,szuk,eeus,erus",,/grid/visual_asset/image/4df90287fb60b51536000666/die_storage.jpg,"<p>Whether you're taking your Sizzix stuff on the road or just want to keep it neat and organized at home, storage solutions uniquely suit your lifestyle.</<p> <p>Designed specifically for your dies, these storage items stylishly protect your prized possessions.</<p>"
4f4401b05b76e12540000eed,die-cutting-machine-sets,Machine Sets,subcategory,"eeus,erus",,/grid/visual_asset/image/4f46c61e02f39926c70010bc/machine_bundles_1202_half.jpg,"<p>Whether you're reinforcing lessons, promoting hands-on activities or just decorating your next themed bulletin board, Ellison shape-cutting machines create the perfect applications to meet your important standards. Ideal for the classroom and home school environments, our machines are easy-to-operate and cut many different materials for countless curriculum-based shapes. Use them to enhance any subject, while increasing retention and making learning fun! </<p>"
4dcc305502f3990cf200001e,die-cutting-machines,Die-Cutting Machines,subcategory,"szus,szuk,erus",,/grid/visual_asset/image/4df90911fb60b572ff0000a4/sizzix_die_cutting_machines.jpg,"<p>From wedding invitations and decorations to making memories of your last vacation last a little longer, Sizzix die-cutting machines truly empower your creativity.</<p></<p>Our growing family of award-winning Sizzix machines are available in different sizes, options and capabilities to fit any size imagination. For more information, watch this video: <a href=""http://www.youtube.com/v/AF-IUboCKHs&amp;feature=youtube_gdata_player&amp;autoplay=1&amp;fs=1"" title=""Choosing Your Sizzix Machine"" class=""fancyvideo"">Choosing Your Sizzix Machine</a>.</<p>"
53599afd5b76e12bc6002eb6,electronic-shape-cutting-machines,Electronic Shape-Cutting Machines,subcategory,"szus,szuk,eeus,erus",,/grid/visual_asset/image/5361400c02f39973ff000e2e/ecutter_machine.jpg,"<p>With no cartridges required, the newly redesigned eclips2 DIY Electronic Cutter contains an enhanced motor with industrial-strength gears for speed, reduced noise, efficiency, precision cutting and more. In addition, the eclips2 is accompanied by free eCAL lite software to create your own designs, plus cut, score and draw/edit unique shapes for beautiful customized projects from the start.</<p><p>With the eclips2 and eCAL lite, you can weld multiple shapes and letters into one cut. Use Appearance Styles, like Shadow and Blackout, to quickly change the look of letters and shapes. You can also access TrueType, OpenType and fonts currently installed on your computer, including Dingbat/Wingding fonts.</<p>"
535999f402f39916ad00633b,embossing-machines,Embossing Machines,subcategory,"szus,szuk,erus",,/grid/visual_asset/image/5361450902f3990a3a000036/sizzix_machines.jpg,"<p>From wedding invitations and decorations to making memories of your last vacation last a little longer, Sizzix embossing machines truly empower your creativity.</<p> <p>Our growing family of award-winning Sizzix machines are available in different sizes, options and capabilities to fit any size imagination. For more information, watch this video: <a href=""http://www.youtube.com/v/AF-IUboCKHs&amp;feature=youtube_gdata_player&amp;autoplay=1&amp;fs=1"" title=""Choosing Your Sizzix Machine"" class=""fancyvideo"">Choosing Your Sizzix Machine</a>.</<p>"
4dcc305502f3990cf200001a,frames,Frames,subcategory,"szus,szuk,erus",,,
4dcc305502f3990cf200001b,idea-books,Idea Books,subcategory,"szus,szuk,erus",,/grid/visual_asset/image/4df9069b5b76e11b44000027/655486.jpg,"<p>Take a major you-turn! The Sizzix Idea Book: Make It Your Style is your inspiring resource for exploring our most popular Sizzix products. Each project features a step-by-step guide to many of the exciting tips and techniques used by the Sizzix design team. From personal fashion and home d&eacute;cor to papercrafting, scrapbooking and more, the Sizzix Idea Book is 116 pages filled with inspiring ideas designed to spark your personal flair for creativity.</<p>"
4dcd4e1b02f3993abc00007a,lacing-weaving,Lacing & Weaving,subcategory,"eeus,erus",,,
4dcc305502f3990cf200001c,machine-accessories,Machine Accessories,subcategory,"szus,szuk,eeus,erus",,/grid/visual_asset/image/4df90795fb60b572ff00005a/machine_accessories.jpg,"<p>Looking for a replacement part or just want to take your creativity further? Either way, you've come to the right place.</<p> <p>Whatever your creative challenge, if it's made for a Sizzix machine, you can find it here!</<p>"
4dcc305502f3990cf200001d,machine-storage,Machine Storage,subcategory,"szus,szuk,erus",,/grid/visual_asset/image/4df908445b76e11b44000041/656500.jpg,"<p>Whether you're taking your Sizzix stuff on the road or just want to keep it neat and organized at home, Sizzix storage solutions uniquely suit your lifestyle.</<p> <p>Take a tote or two on your travels! They prominently feature the Sizzix logo and stylishly protect your prized Sizzix possessions.</<p>"
